"x"
"RP11-34P13.7",0.0468873778615981
"RP11-34P13.9",0.0223663054768737
"FO538757.3",0.0159881794155989
"FO538757.2",0.602078762771659
"AP006222.2",0.28364188651504
"RP4-669L17.10",0.061137810373163
"RP5-857K21.4",0.0233526307371458
"RP11-206L10.9",0.20156829974416
"FAM87B",0.0125887826437412
"LINC00115",0.100043727891297
"FAM41C",0.174308409290009
"RP11-54O7.1",0.0358488603518754
"SAMD11",0.0427387045264878
"NOC2L",0.400921291670935
"KLHL17",0.123632235172382
"PLEKHN1",0.0847727742581577
"RP11-54O7.17",0.0256896175490833
"HES4",0.371660973171488
"ISG15",0.803020509786016
"AGRN",0.0653165728177386
"C1orf159",0.148983274115632
"TTLL10",0.0624386357099035
"TNFRSF18",0.26647598240422
"TNFRSF4",0.306257369848949
"SDF4",0.514057091723264
"B3GALT6",0.277286887704275
"FAM132A",0.0662173302328301
"RP5-902P8.12",0.0344128287586545
"UBE2J2",0.487947887772686
"RP5-902P8.10",0.0298352169677336
"SCNN1D",0.0543979774170846
"ACAP3",0.294077261860736
"PUSL1",0.250532143815226
"CPSF3L",0.391289315448956
"CPTP",0.242833855535862
"TAS1R3",0.0319943157161014
"DVL1",0.130705746957175
"MXRA8",0.0245626473158987
"AURKAIP1",0.865481753151884
"CCNL2",0.375624262752679
"MRPL20",0.79920676466806
"RP4-758J18.13",0.118964618925635
"ANKRD65",0.0362765366043419
"ATAD3C",0.11480456221957
"ATAD3B",0.202223900794668
"ATAD3A",0.185499513121623
"TMEM240",0.0256142884206789
"SSU72",0.856690237881833
"RP5-832C2.5",0.136908025288468
"C1orf233",0.126575374466282
"RP11-345P4.9",0.1629130483058
"MIB2",0.485906144975132
"MMP23B",0.210264895323228
"CDK11B",0.417292249661308
"RP11-345P4.10",0.0742332302597885
"SLC35E2B",0.354317544403286
"RP11-345P4.7",0.0769442926343165
"CDK11A",0.379459332478177
"SLC35E2",0.124074757265486
"NADK",0.513671235347812
"GNB1",0.585585471918286
"RP1-140A9.1",0.0375232800341957
"CALML6",0.0161860376673443
"TMEM52",0.0194079931778519
"CFAP74",0.0688360839493668
"RP11-547D24.1",0.0226927600474757
"PRKCZ",0.151640473452155
"RP5-892K4.1",0.107226875278969
"RP11-181G12.2",0.0229868917378019
"FAAP20",0.763339119595142
"SKI",0.214351835279544
"MORN1",0.0876204745917054
"RER1",0.657269372127171
"PEX10",0.187412385140956
"PLCH2",0.080207259924223
"RP3-395M20.2",0.0222363712009548
"PANK4",0.176627919174484
"RP3-395M20.12",0.384099051696048
"RP3-395M20.8",0.198893430143069
"TNFRSF14",0.682842610663391
"RP3-395M20.9",0.0757403050541746
"FAM213B",0.14980580437153
"MMEL1",0.116538993694611
"TTC34",0.0713766046063279
"PRDM16",0.0277658001697265
"MEGF6",0.0780391270385036
"RP11-46F15.2",0.063380545463179
"TPRG1L",0.230428091090369
"WRAP73",0.282832628348637
"TP73",0.0183786650541364
"TP73-AS1",0.130075026510878
"SMIM1",0.16799427818123
"LRRC47",0.323493392421239
"RP1-286D6.5",0.0187280736902277
"CEP104",0.256217476073259
"DFFB",0.127497139017959
"C1orf174",0.353218492087926
"LINC01134",0.0559738439184109
"AJAP1",0.0158742226403211
"NPHP4",0.0770422882658598
"KCNAB2",0.502386638060614
"CHD5",0.0188405771499502
"RPL22",1.05214472905394
"RP1-120G22.11",0.0273632829294811
"RNF207",0.0862391106299665
"ICMT",0.220403392274352
"LINC00337",0.0214076189112476
"GPR153",0.0663209829074827
"ACOT7",0.161860148119493
"RP1-202O8.3",0.072729326653942
"HES2",0.130806065170536
"ESPN",0.0330528248939789
"TNFRSF25",0.327341635227222
"PLEKHG5",0.0309368485419113
"NOL9",0.239086942950693
"ZBTB48",0.262212386469975
"KLHL21",0.173414499411743
"PHF13",0.110616992584761
"THAP3",0.278007509644172
"DNAJC11",0.182990372631561
"RP11-242F24.1",0.0400773734739345
"RP11-312B8.1",0.0617045075033674
"CAMTA1",0.637334579021215
"VAMP3",0.459812434264479
"PER3",0.101713000334118
"RP3-467L1.4",0.0543159652285555
"UTS2",0.177142984094408
"TNFRSF9",0.0967928184594585
"PARK7",0.90221143287166
"ERRFI1",0.0506286177493613
"RP11-431K24.1",0.0176117798329222
"SLC45A1",0.041554768810032
"RERE",0.365077651540131
"RP5-1115A15.1",0.0656605382301053
"RP4-633I8.4",0.0175962129785685
"ENO1",0.993835254643734
"ENO1-AS1",0.0920053033722032
"CA6",0.0349970049972637
"SLC2A5",0.0417771177085563
"GPR157",0.101713250860217
"MIR34AHG",0.0321435645377945
"RP3-510D11.2",0.0299642880995707
"H6PD",0.285848216906354
"SPSB1",0.0834824436274492
"SLC25A33",0.22641925495801
"TMEM201",0.0657175815094296
"PIK3CD",0.426071274483377
"PIK3CD-AS1",0.0873098399260457
"PIK3CD-AS2",0.0638539762831155
"CLSTN1",0.335294171925352
"CTNNBIP1",0.419705133828285
"LZIC",0.371132842601305
"NMNAT1",0.222121431736274
"RBP7",0.680383476001419
"UBE4B",0.29592380603308
"KIF1B",0.260505719046741
"PGD",0.736168921131108
"APITD1-CORT",0.0282274407729975
"APITD1",0.109663947670629
"DFFA",0.314150633427565
"RP5-1113E3.3",0.0274652957921285
"PEX14",0.184012148427461
"CASZ1",0.100620224691146
"RP4-734G22.3",0.0225456729242924
"C1orf127",0.0302000859018949
"TARDBP",0.441985886386144
"RP4-635E18.9",0.0216090430535988
"MASP2",0.0199522027817371
"RP4-635E18.8",0.119165743306025
"SRM",0.56902370477935
"EXOSC10",0.279836736111305
